time_period,index,Norm_Ret_F6M,Rank_F6M
2011_1,2011_1_5ivvdyqz,0.179871354,154
2011_1,2011_1_14ge2omm,-0.019862185,187
2011_1,2011_1_clfr9aot,0.420777414,119
2011_1,2011_1_3unv1aey,0.859149975,63
2011_1,2011_1_jr6583fk,-0.826654305,282
2011_1,2011_1_irtqirdx,0.556663607,102
2011_1,2011_1_femxzkpv,-0.160449196,212
2011_1,2011_1_arknjqtc,0.14591218,160
2011_1,2011_1_lwo3vplk,0.942716145,49
2011_1,2011_1_t0lqvrmd,-0.522898188,258
2011_1,2011_1_x58531pv,-0.476611391,251
2011_1,2011_1_73j0ezip,0.124622067,165
2011_1,2011_1_95tnisf4,0.129518469,163
2011_1,2011_1_ix7te7bq,-0.359397472,238
2011_1,2011_1_f82wdvwd,0.247890801,148
2011_1,2011_1_z16pym5o,0.779667327,77
2011_1,2011_1_6zzxrgof,1.261516363,27
2011_1,2011_1_pwuhjpsd,-1.203079961,306
2011_1,2011_1_1rwjug1a,0.330358878,134
2011_1,2011_1_ic1rafkz,-0.110473965,201
2011_1,2011_1_2niryjar,0.745596582,81
2011_1,2011_1_4oh2pust,0.667969152,85
2011_1,2011_1_wjvzexwp,0.396737942,125
2011_1,2011_1_tks32pvi,0.343021621,133
2011_1,2011_1_lgyq53er,1.339927771,21
2011_1,2011_1_x0b9bm5r,-0.479282938,252
2011_1,2011_1_sxc2ouk8,-3.75316197,348
2011_1,2011_1_88fdmcmb,-0.082271812,200
2011_1,2011_1_7lr4la3c,1.876553952,10
2011_1,2011_1_n7v6polq,0.802929141,74
2011_1,2011_1_lsev3653,0.091687094,173
2011_1,2011_1_dz8lutn5,-0.347953111,236
2011_1,2011_1_r2o3chfl,1.577540836,13
2011_1,2011_1_ifes8bog,0.879981871,56
2011_1,2011_1_djipg0dx,0.010313659,185
2011_1,2011_1_jac532qh,-3.231725627,346
2011_1,2011_1_90n522lm,-0.21698596,221
2011_1,2011_1_rqradbwn,0.371921572,130
2011_1,2011_1_1ds6c2hq,-2.323633026,342
2011_1,2011_1_j0v9zgvf,0.321205951,136
2011_1,2011_1_10hidzvu,0.855839195,64
2011_1,2011_1_klkkienc,1.921398817,8
2011_1,2011_1_u3rfy9r4,-0.617264631,267
2011_1,2011_1_p3bh7oww,-0.310914371,232
2011_1,2011_1_zmnmku45,-0.860468736,285
2011_1,2011_1_jchgnz5i,-0.441564888,249
2011_1,2011_1_hsk8ljk4,-0.055657094,196
2011_1,2011_1_jxb09nmv,-0.315534275,233
2011_1,2011_1_iv4h1qr5,0.664792993,86
2011_1,2011_1_a9du2ea6,0.372075676,129
2011_1,2011_1_8j1vs2sq,0.603303662,96
2011_1,2011_1_g8odmdlj,0.751827558,78
2011_1,2011_1_tvh8ixb8,0.471196937,113
2011_1,2011_1_d2sojrty,-0.893570392,288
2011_1,2011_1_6kf8vi1r,0.88195638,54
2011_1,2011_1_r4v5g3p3,0.606394051,95
2011_1,2011_1_437y9v01,-1.587584145,328
2011_1,2011_1_4k0i1ua7,-2.005428747,340
2011_1,2011_1_n0jdsrde,-0.581506698,261
2011_1,2011_1_xuehjtrd,0.860162006,61
2011_1,2011_1_aomqjc0p,-0.055988704,197
2011_1,2011_1_msuticzf,-1.269513201,311
2011_1,2011_1_yt8umoe3,0.037064754,178
2011_1,2011_1_izt1634m,-0.318116834,234
2011_1,2011_1_83ofz5le,-0.805756122,280
2011_1,2011_1_3q4nb354,0.246187992,149
2011_1,2011_1_t66wu8n1,-0.162065183,213
2011_1,2011_1_19u363ax,-0.008266177,186
2011_1,2011_1_1r0jo9se,-0.840129575,283
2011_1,2011_1_pbr9kly1,1.117168839,35
2011_1,2011_1_4twmjcgq,-3.145366218,345
2011_1,2011_1_3y3h5exo,1.33161639,22
2011_1,2011_1_4oz9alta,0.816438579,69
2011_1,2011_1_a1avpahk,-3.418571703,347
2011_1,2011_1_kqpize2t,0.462460747,117
2011_1,2011_1_m876r44s,0.02744735,180
2011_1,2011_1_3xvk22jb,-1.744033518,335
2011_1,2011_1_avgoz4rh,-1.214408189,307
2011_1,2011_1_wy7qe13f,0.635443192,90
2011_1,2011_1_ktk3n7po,-0.181750484,214
2011_1,2011_1_743aly1i,-1.65290601,333
2011_1,2011_1_jn2dlqcp,0.496982044,109
2011_1,2011_1_vu9c8dmd,1.892717209,9
2011_1,2011_1_508dlg0w,0.067254288,174
2011_1,2011_1_xgm6ilwz,-0.470503921,250
2011_1,2011_1_jlboqgkv,0.449838431,118
2011_1,2011_1_18jrp36o,-0.963387837,295
2011_1,2011_1_n0zh08er,1.229464709,28
2011_1,2011_1_ngdx1p6v,-0.278403447,230
2011_1,2011_1_0z99vwrc,-1.084366189,300
2011_1,2011_1_6wvukhpj,-0.229458326,223
2011_1,2011_1_gsedwd87,1.403835143,17
2011_1,2011_1_1osfg9b9,0.367079932,131
2011_1,2011_1_7y95ih0p,0.859281788,62
2011_1,2011_1_wx80c28s,0.873305257,58
2011_1,2011_1_ovtuz8qo,-0.666555287,271
2011_1,2011_1_x2z2fli7,-0.908504035,290
2011_1,2011_1_vd8zt2wu,0.235560371,151
2011_1,2011_1_m7rakbtp,-0.923376597,291
2011_1,2011_1_0hdsbbhx,1.309950378,23
2011_1,2011_1_k6f0w81z,1.169343124,33
2011_1,2011_1_ja4lkxkv,1.307700365,24
2011_1,2011_1_8skbs1c1,-0.250489726,226
2011_1,2011_1_p5lks9fm,0.397632787,123
2011_1,2011_1_ozvkzcgm,-0.395426286,244
2011_1,2011_1_zs4du8h7,0.420194346,120
2011_1,2011_1_5jmapv7d,1.000188182,45
2011_1,2011_1_nkel3ero,0.047985664,175
2011_1,2011_1_zp4mkoos,0.818799402,68
2011_1,2011_1_qtjqbpbz,-0.23435227,224
2011_1,2011_1_7q44vfpj,-1.48271891,322
2011_1,2011_1_g3huj5av,0.540174649,105
2011_1,2011_1_3mt4lyhu,0.805338758,73
2011_1,2011_1_vgueplgb,0.479811026,111
2011_1,2011_1_ch2f3xli,-0.958389225,293
2011_1,2011_1_sbz6gf1k,-1.53616979,326
2011_1,2011_1_6o9zq42n,-0.534268247,259
2011_1,2011_1_49ojoaqn,-0.284909224,231
2011_1,2011_1_rsai2gu8,0.118481424,169
2011_1,2011_1_cjsyj0eh,-0.158319237,211
2011_1,2011_1_s5b7hl0l,-1.813667957,336
2011_1,2011_1_nok1unof,0.463060547,116
2011_1,2011_1_7zf040fl,-0.039158716,193
2011_1,2011_1_c6p79znj,-1.425568363,318
2011_1,2011_1_x8973pck,0.722237122,83
2011_1,2011_1_h4rphbsc,-1.560604819,327
2011_1,2011_1_j2knenn1,-0.941241961,292
2011_1,2011_1_ozgkuj2v,1.039880331,41
2011_1,2011_1_3d8m1nk0,1.227319363,29
2011_1,2011_1_qg0j2rzd,0.247905135,147
2011_1,2011_1_d5t4n2iu,0.795207791,75
2011_1,2011_1_okrg5zd8,-1.519160892,324
2011_1,2011_1_28vr2ge7,-1.127969621,302
2011_1,2011_1_xrakdpde,1.067729929,38
2011_1,2011_1_ojuasxxl,-1.041597341,299
2011_1,2011_1_zakbxusj,-0.51703966,256
2011_1,2011_1_e27v10ce,2.968527033,1
2011_1,2011_1_101unj6m,0.381357257,128
2011_1,2011_1_g627uzn1,-0.689939494,274
2011_1,2011_1_c6nlfv11,-0.223880859,222
2011_1,2011_1_5yjizkdj,-0.741049093,277
2011_1,2011_1_zsifo3k6,-0.215205748,220
2011_1,2011_1_mvz170ch,-1.295615292,314
2011_1,2011_1_g10v5zkn,0.290980553,140
2011_1,2011_1_vpyk40u1,-1.987718599,339
2011_1,2011_1_838s843y,-0.404819437,246
2011_1,2011_1_no4fftxd,0.562642775,101
2011_1,2011_1_anirhq8n,0.580419912,98
2011_1,2011_1_m32qybhg,-1.111968191,301
2011_1,2011_1_8lu4qbcc,-0.639182744,269
2011_1,2011_1_f7u8pt4n,0.167705149,156
2011_1,2011_1_bt1gst9e,-0.894783625,289
2011_1,2011_1_6ql1pacs,0.290162819,141
2011_1,2011_1_e1jtprf8,-1.278969714,312
2011_2,2011_2_a3msvarm,0.12657707,143
2011_2,2011_2_n5sz4rz3,0.120799901,146
2011_2,2011_2_kt283oxq,-0.468121565,260
2011_2,2011_2_z27b1uv8,-2.104640155,347
2011_2,2011_2_5wu6fbvc,0.493819027,92
2011_2,2011_2_8ewstdok,-1.39453441,336
2011_2,2011_2_l4iq8qnw,-0.75819118,299
2011_2,2011_2_ksuatf1x,0.268054099,119
2011_2,2011_2_dcfbblj7,0.378120192,102
2011_2,2011_2_vcxom24o,-1.469867702,339
2011_2,2011_2_eloby0mg,-0.074080295,180
2011_2,2011_2_6ozb6jvy,-0.619570769,286
2011_2,2011_2_wcyaxmmg,-0.063188438,178
2011_2,2011_2_qkixda9z,1.068026633,40
2011_2,2011_2_tqmyhs6k,1.160527001,31
2011_2,2011_2_4ioxcggf,-0.654786211,291
2011_2,2011_2_eiir4bga,0.089897096,152
2011_2,2011_2_uf1rkrsp,0.74217275,68
2011_2,2011_2_38f1kizx,0.916563796,50
2011_2,2011_2_hyn5abke,0.626280858,76
2011_2,2011_2_ugenagwh,-0.065605665,179
2011_2,2011_2_jyt943u7,0.330338537,110
2011_2,2011_2_asyha3z8,-0.403436145,245
2011_2,2011_2_zqilazkt,-0.230839019,206
2011_2,2011_2_jcz4u076,1.13990032,33
2011_2,2011_2_2h9o9gv9,-0.938001072,319
2011_2,2011_2_voxvtkma,-0.152556185,190
2011_2,2011_2_gz1ydfnd,0.266320562,121
2011_2,2011_2_mvk6xmu2,-1.030952009,321
2011_2,2011_2_eyg4sfcw,0.275729186,118
2011_2,2011_2_hbyfyhvj,-0.673476113,293
2011_2,2011_2_s2dh5k0l,0.027463844,162
2011_2,2011_2_70iu2kep,-0.486342668,263
2011_2,2011_2_v735cn6e,-0.110242214,186
2011_2,2011_2_kdw34btm,0.646285016,75
2011_2,2011_2_ysxaem5y,0.748189098,67
2011_2,2011_2_wj5k48yz,-0.493390113,265
2011_2,2011_2_bv57qkch,-0.513084733,270
2011_2,2011_2_o59kbdp0,0.134041707,140
2011_2,2011_2_oo689zb7,1.321110288,25
2011_2,2011_2_johbuckc,-0.193075557,200
2011_2,2011_2_rkw4b7pa,0.132105868,141
2011_2,2011_2_a690dhly,1.279885968,26
2011_2,2011_2_r9qvg4xg,-0.436742753,255
2011_2,2011_2_gkl02kh3,0.915131074,51
2011_2,2011_2_1y7sxmzj,1.558722326,15
2011_2,2011_2_8fcy1tn5,-0.576690165,281
2011_2,2011_2_z0dzk8s7,0.587356133,80
2011_2,2011_2_luj0yjq3,-0.333578999,231
2011_2,2011_2_d41wyslp,-0.646001154,290
2011_2,2011_2_cuzwhluo,-0.556861983,276
2011_2,2011_2_wjl2y418,1.163339115,30
2011_2,2011_2_wybvy42x,-0.795558344,304
2011_2,2011_2_1zqe2i0t,0.083225735,154
2011_2,2011_2_dsmerbpj,-0.413246709,251
2011_2,2011_2_pnazbkr0,-3.127723353,357
2011_2,2011_2_l46gitgd,1.93461865,10
2011_2,2011_2_z62di5tl,1.095574405,37
2011_2,2011_2_glg4fm6i,-0.854979113,311
2011_2,2011_2_md4sc1lf,-0.30395864,224
2011_2,2011_2_0tdon7pq,0.846119228,56
2011_2,2011_2_y2nddpdq,0.416331298,99
2011_2,2011_2_4h0c5yyo,0.705018283,69
2011_2,2011_2_x7kd6ga1,-0.249232859,210
2011_2,2011_2_d1kgvvw1,-0.191959737,199
2011_2,2011_2_c2xxj9cp,0.184489064,131
2011_2,2011_2_yv9h4h7u,1.360161941,24
2011_2,2011_2_lds7hq4x,-1.303480554,333
2011_2,2011_2_sbk23wvr,0.870768438,53
2011_2,2011_2_rfb57jwt,-0.926731878,318
2011_2,2011_2_shrmy18e,0.58899941,79
2011_2,2011_2_cs5comfe,1.066655547,41
2011_2,2011_2_unsel45a,1.373941912,22
2011_2,2011_2_ckslf35w,-0.25011582,212
2011_2,2011_2_rqwz6sge,0.098481313,150
2011_2,2011_2_ao1cxb5o,0.018512893,164
2011_2,2011_2_5alk4bm6,-0.542857667,272
2011_2,2011_2_rpdl8ytd,0.232628207,123
2011_2,2011_2_i7zkxxxj,0.750306188,66
2011_2,2011_2_pa53e7aw,0.102906043,148
2011_2,2011_2_mgapwwdk,0.445366742,97
2011_2,2011_2_frhqznaq,-0.496668153,266
2011_2,2011_2_np9n0y3y,-0.497058288,267
2011_2,2011_2_ms8kt52j,1.496455908,16
2011_2,2011_2_4irh6eid,0.05139207,159
2011_2,2011_2_gq9uj16i,-1.798333122,343
2011_2,2011_2_qae99ajy,0.379830694,101
2011_2,2011_2_1bat4mdg,0.092327381,151
2011_2,2011_2_9gkg9gcg,-2.168688739,350
2011_2,2011_2_t13myxxd,-0.232067559,207
2011_2,2011_2_2kfl3uin,-0.720110242,297
2011_2,2011_2_d82gtjch,-0.108559761,184
2011_2,2011_2_63yb9m0y,0.839130285,57
2011_2,2011_2_srmr8u5u,0.181107967,133
2011_2,2011_2_6abm1q93,1.076879175,39
2011_2,2011_2_cjthuel8,-1.825058994,345
2011_2,2011_2_fzqd0orn,0.268029184,120
2011_2,2011_2_wi89ql7g,-0.857833745,312
2011_2,2011_2_z7u1bzra,-0.301023932,222
2011_2,2011_2_x08xizv7,-0.353539228,237
2011_2,2011_2_l2iktf5g,-0.5201935,271
2011_2,2011_2_ysxzftnk,1.116657663,36
2011_2,2011_2_1icphtay,0.317922967,112
2011_2,2011_2_34yua9ux,-0.287616493,221
2011_2,2011_2_pczg5w0o,0.057552793,158
2011_2,2011_2_vhgpzysz,1.187155823,29
2011_2,2011_2_xtpxquo4,-2.172176707,351
2011_2,2011_2_64m73wz4,-0.402258324,244
2011_2,2011_2_adq356v5,-0.607423263,284
2011_2,2011_2_cosh9zzs,0.145921776,136
2011_2,2011_2_jio20b3q,-1.096297195,326
2011_2,2011_2_waasufc2,-0.254639586,213
2011_2,2011_2_mcf85zx7,-0.265041384,216
2011_2,2011_2_l6via41l,-2.970431165,355
2011_2,2011_2_eqw2xtbu,0.579360957,85
2011_2,2011_2_38knx5dc,-0.180547318,196
2011_2,2011_2_9vu93ncp,0.461499013,94
2011_2,2011_2_xrv2xlnx,-1.455047702,337
2011_2,2011_2_itqgc84a,0.681968734,72
2011_2,2011_2_vlkxc7f2,-0.545776443,274
2011_2,2011_2_w9zszdzp,-0.387532972,242
2011_2,2011_2_ho4swnd3,-0.027126181,172
2011_2,2011_2_gwn7kkr0,0.221163502,124
2011_2,2011_2_cv9ffsiw,0.974846285,46
2011_2,2011_2_dad2uqvi,-0.405098384,246
2011_2,2011_2_xnsay6ux,0.474160501,93
2011_2,2011_2_1i9ttkhv,-0.172824907,192
2011_2,2011_2_056g6p3g,-0.781880281,301
2011_2,2011_2_fu1gxj24,1.126520826,35
2011_2,2011_2_jiiad5q8,0.53807265,88
2011_2,2011_2_ytbpxhni,-0.413940688,252
2011_2,2011_2_w4s80ctc,-0.377316708,241
2011_2,2011_2_urcsrztm,-0.622465256,287
2011_2,2011_2_k7q01b94,1.383671827,21
2011_2,2011_2_r63o4i10,-0.312137783,226
2011_2,2011_2_uml0z11i,-3.277061839,358
2011_2,2011_2_qisp0moi,-1.047335264,324
2011_2,2011_2_b31x9gpb,-1.825004201,344
2011_2,2011_2_7thq9q6t,-0.643379694,289
2011_2,2011_2_8at08jxw,-0.224189439,202
2011_2,2011_2_ls0t8cjh,0.12275632,144
2011_2,2011_2_xjx2llei,0.685567177,71
2011_2,2011_2_41sgp2qy,-0.788544538,303
2011_2,2011_2_qxcvisu3,0.131158084,142
2011_2,2011_2_gegdqgh3,0.506336036,91
2011_2,2011_2_xop9upda,1.130626825,34
2011_2,2011_2_ajh6vw8s,2.188928965,8
2011_2,2011_2_jw1x2nqn,-0.233657244,208
2011_2,2011_2_l40hqwh8,-0.890340809,313
2011_2,2011_2_fzmpxb2t,-1.620655834,342
2011_2,2011_2_f1fmgovj,-1.327278928,335
2011_2,2011_2_xrcogyz5,0.082387643,156
2011_2,2011_2_3ei8zami,-0.900388044,315
2011_2,2011_2_pwk2riv1,-0.094269935,183
2011_2,2011_2_q3qf9j0k,0.326189027,111
2011_2,2011_2_mjynwfg2,0.18246542,132
2011_2,2011_2_cizapky8,0.099692407,149
2011_2,2011_2_prhz01u5,-1.61716515,341
2011_2,2011_2_1hkb4mwg,2.764311571,6
2011_2,2011_2_jcq7u4wz,-1.318780374,334
2011_2,2011_2_yx2g1ofq,-0.228862019,205
2011_2,2011_2_3bvr71bn,-2.118521982,348
2011_2,2011_2_9whcsbv3,-0.350175211,235
2011_2,2011_2_nmex7cj1,-0.890585577,314
2011_2,2011_2_dkz6d4v2,1.480514186,17
2011_2,2011_2_rl1uapk4,-0.997342759,320
2011_2,2011_2_t1e9uk0h,0.58518801,81
2011_2,2011_2_h6ljkxzj,1.056736963,42
2011_2,2011_2_7upeal5n,0.818605669,61
2011_2,2011_2_h25s7uc9,-0.132691544,188
2011_2,2011_2_7gcidxt8,0.930664901,49
2011_2,2011_2_hn91uhhl,-0.463531201,258
2011_2,2011_2_lzji9ltz,-1.175639853,329
2011_2,2011_2_yf3cxoch,0.426824662,98
2011_2,2011_2_xpd11e7s,0.331583218,109
2011_2,2011_2_dxgpl9zc,-0.352585908,236
2011_2,2011_2_j6h1ff43,-0.419972863,253
2011_2,2011_2_bb6s5utw,-0.576829316,282
2011_2,2011_2_pa4mkjpc,0.197545335,129
2011_2,2011_2_tn0gfa0j,-0.016885002,171
2011_2,2011_2_kl0i5kv4,-0.225325839,203
2011_2,2011_2_ne8ctdy7,-0.256978984,214
2011_2,2011_2_so8z8b6v,-0.493174961,264
2011_2,2011_2_6zo8uxds,0.139444046,138
2011_2,2011_2_dc6cqust,0.370936992,103
2011_2,2011_2_gi8f52dg,3.228732953,5
2011_2,2011_2_d4uxdsu8,-0.835093578,308
2011_2,2011_2_92e6xt7l,-1.20233146,331
2011_2,2011_2_ma4jhmqn,1.786857731,14
2011_2,2011_2_xly1otad,-0.568275917,280
2011_2,2011_2_mzikrvm8,-1.099175228,327
2011_2,2011_2_e9w9gw9m,-0.666760875,292
2011_2,2011_2_fd0kzglo,-0.17995765,194
2011_2,2011_2_xvb9qnmx,-0.804959812,305
2011_2,2011_2_kkzmbt44,-0.249566633,211
2011_2,2011_2_sa7b9c1o,0.787254488,64
2011_2,2011_2_f5s9wgjv,-0.42120203,254
2011_2,2011_2_2dgu0h3d,-2.147669991,349
2011_2,2011_2_nvwvqzy4,0.135394198,139
2011_2,2011_2_kes9w273,0.837081725,58
2011_2,2011_2_xkti7yne,-0.479483579,261
2011_2,2011_2_i8vnnem3,0.984715768,45
2011_2,2011_2_j8dqr25m,-0.45919459,257
2011_2,2011_2_7adu1yo1,-0.30214414,223
2011_2,2011_2_93pjxa41,0.528007029,89
2011_2,2011_2_vcpqzjbo,-0.326922629,228
2011_2,2011_2_ptjh68d9,-0.324784645,227
2011_2,2011_2_nn21axsd,-0.002293212,169
2011_2,2011_2_wxjlc7xt,-0.560726296,277
2011_2,2011_2_ty7vdhsh,-1.9334921,346
2011_2,2011_2_7ucvq6lw,-0.409554559,249
2011_2,2011_2_g8gqs0p7,-0.782878156,302
2011_2,2011_2_kekkb0v8,0.197389731,130
2011_2,2011_2_i0b1seci,0.546979986,86
2011_2,2011_2_x6v6ruu1,-2.321168674,352
2011_2,2011_2_i15volr9,-0.058029561,175
2011_2,2011_2_vdvzd3op,-0.366191366,238
2011_2,2011_2_xqapqktn,-0.058811659,176
2011_2,2011_2_srzxobjl,-0.180071624,195
2011_2,2011_2_jmg7d941,3.360718776,4
2011_2,2011_2_71m7eprj,0.082612405,155
2011_2,2011_2_u7ee5uzt,0.142393065,137
2011_2,2011_2_xclpdjwz,0.657883597,74
2011_2,2011_2_634aapto,-0.412700917,250
2011_2,2011_2_x0nvasem,-0.184135836,198
2011_2,2011_2_x1wjtt5i,-0.193598627,201
2011_2,2011_2_7tdjk763,-0.46426164,259
2011_2,2011_2_u7crwbyv,0.584128864,83
2011_2,2011_2_cfz8mi6o,0.612253193,77
2011_2,2011_2_vslcqvkn,-0.450563989,256
2011_2,2011_2_nl8fhp0b,0.011644767,166
2011_2,2011_2_mq8ud4l8,0.904214876,52
2011_2,2011_2_j9uam6jn,-0.711279115,296
2011_2,2011_2_qoamuubl,-0.246374779,209
2011_2,2011_2_orjhdc0x,0.452537459,96
2011_2,2011_2_5y2qpl1i,-0.854545989,310
2011_2,2011_2_wf13kra1,3.541532341,2
2011_2,2011_2_1m9noazc,-2.377775605,353
2011_2,2011_2_tbhcxhjm,0.354284785,108
2011_2,2011_2_hkf1ggnv,-0.284773352,220
2011_2,2011_2_ck2vzvhy,0.59201064,78
2011_2,2011_2_jrs7f48d,-0.032760752,173
2011_2,2011_2_nh06po3h,0.369103844,104
2011_2,2011_2_w7p9o45e,0.866887306,54
2011_2,2011_2_gws2h9wo,-0.724993533,298
2011_2,2011_2_hyuebnpw,-0.40515349,247
2011_2,2011_2_y43auvv9,1.206474359,28
2011_2,2011_2_xogmoapj,0.315035009,114
2011_2,2011_2_oqre2ffq,-0.56318928,278
2011_2,2011_2_rzuy0fil,-0.3428877,233
2011_2,2011_2_2hmq9pa1,-0.044013127,174
2011_2,2011_2_co3q9pwh,0.0128895,165
2011_2,2011_2_wcvq2yvn,0.665727451,73
2011_2,2011_2_cpi67az3,0.358193915,107
2011_2,2011_2_up59trwg,-1.078295631,325
2011_2,2011_2_zo1rmj8y,-0.634913786,288
2011_2,2011_2_7fbo58dq,-0.140048474,189
2011_2,2011_2_a5xv3zv8,-0.088249304,181
2011_2,2011_2_vyi7kbt4,0.308740985,115
2011_2,2011_2_d5kifmsj,0.457584817,95
2011_2,2011_2_l118fr5j,0.359577485,106
2011_2,2011_2_ai4e2wrt,-1.11505312,328
2011_2,2011_2_fnavc3em,-0.779562403,300
2011_2,2011_2_hbvj16vn,-0.405603328,248
2011_2,2011_2_j6ighhwg,-0.502164827,268
2011_2,2011_2_oppt844z,0.264773813,122
2011_2,2011_2_q5ccl4mc,0.834239159,59
2011_2,2011_2_ewnrjy21,0.214307181,126
2011_2,2011_2_cjdlouif,-0.809106501,306
2011_2,2011_2_my8kovti,0.510394033,90
2011_2,2011_2_ze7ahslc,0.852936269,55
2011_2,2011_2_anoqverc,0.952710202,48
2011_2,2011_2_iktnkpf6,-0.343695026,234
2011_2,2011_2_y6eg6vvi,1.092375186,38
2011_2,2011_2_o145qobt,-0.481913864,262
2011_2,2011_2_t4byqlpi,-0.329655557,230
2011_2,2011_2_1xixvnbg,-0.270593791,217
2011_2,2011_2_vx81lykx,-0.691855693,295
2011_2,2011_2_0ys2hjm0,0.110573086,147
2011_2,2011_2_6repw1p9,0.203152536,128
2011_2,2011_2_15s1ov5h,-0.326945038,229
2011_2,2011_2_blmtzm8p,0.02192204,163
2011_2,2011_2_ez4f6xuo,1.412223847,19
2011_2,2011_2_2q32ukkj,-1.185009616,330
2011_2,2011_2_vo09bbbd,-1.03323442,322
2011_2,2011_2_of3un0qj,0.79479455,62
2011_2,2011_2_v6cho89c,-1.287447005,332
2011_2,2011_2_3jnnis30,-0.554332663,275
2011_2,2011_2_ec1pl71f,-0.339519034,232
2011_2,2011_2_0vm9zt2j,0.968649416,47
2011_2,2011_2_zx97x1rx,0.050626165,160
2011_2,2011_2_7v6vgt6c,0.169091515,135
2011_2,2011_2_2pdm0bns,-0.000123835,168
2011_2,2011_2_ibfqo44d,-2.984962938,356
2011_2,2011_2_dw14h6rt,-0.674690341,294
2011_2,2011_2_f4a6juc0,-0.131492306,187
2011_2,2011_2_nz4hn7r9,1.015837015,44
2011_2,2011_2_5frp4xua,-0.30445554,225
2011_2,2011_2_5jitr065,0.584396563,82
2011_2,2011_2_4uj4eoqd,-0.007139522,170
2011_2,2011_2_hhrwc1vz,-0.543241847,273
2011_2,2011_2_q36saclu,1.150203135,32
2011_2,2011_2_ir2nygca,-1.465732243,338
2011_2,2011_2_860kw8yj,0.20595833,127
2011_2,2011_2_vxuvhfo7,-0.177207903,193
2011_2,2011_2_r3el91ji,0.180165198,134
2011_2,2011_2_3gakah50,-0.181968915,197
2011_2,2011_2_vz5jxjxx,0.788136196,63
2011_2,2011_2_jzd8rpry,-0.840847137,309
2011_2,2011_2_ps4r1kb0,-0.262944195,215
2011_2,2011_2_dbsnf6ut,-0.278955701,219
2011_2,2011_2_0zoa2mct,-0.580934637,283
2011_2,2011_2_qza9afnu,1.365456626,23
2011_2,2011_2_nqbqi1jd,-0.092417514,182
2011_2,2011_2_j42rvkf8,1.055793568,43
2011_2,2011_2_7x8xhk8w,-0.059297329,177
2011_2,2011_2_wuhnxebb,3.517054092,3
2011_2,2011_2_hs5lkfo4,0.009372646,167
2011_2,2011_2_mv2b4jjd,-0.833922965,307
2011_2,2011_2_npjb7ww3,-0.277174213,218
2011_2,2011_2_fl1ncwa9,1.872605671,11
2011_2,2011_2_nb5ucso7,-0.506270774,269
2011_2,2011_2_qk1ixxts,0.039814017,161
2011_2,2011_2_ubmtyf6t,0.701477819,70
2011_2,2011_2_8w149gzj,-2.49114972,354
2011_2,2011_2_1iy4es4m,-0.920192564,316
2011_2,2011_2_2apnvjyy,2.327281991,7
2011_2,2011_2_h5jbxorl,-0.618161656,285
2011_2,2011_2_golhu8en,0.08714364,153
2011_2,2011_2_ea0uwcmf,3.663222975,1
2011_2,2011_2_698f10nw,0.775705791,65
2011_2,2011_2_qcg5y48y,-0.926461359,317
2011_2,2011_2_sxdy5zey,1.406935012,20
2011_2,2011_2_wyo13iog,-0.368807551,239
2011_2,2011_2_t832ztcd,0.316416072,113
2011_2,2011_2_z01cq8nz,-0.563378888,279
2011_2,2011_2_jemygdlv,1.818343988,12
2011_2,2011_2_ykw5ls8k,0.581837417,84
2011_2,2011_2_87gy3dwt,-0.388574097,243
2011_2,2011_2_mo5l6okq,0.220353982,125
2011_2,2011_2_r0a1gie0,0.275878627,117
2011_2,2011_2_a90o947l,0.394728209,100
2011_2,2011_2_9e4i1dyh,1.223853296,27
2011_2,2011_2_vwjreq8w,-0.377019707,240
2011_2,2011_2_u3pktu9e,0.070099105,157
2011_2,2011_2_7dmkus6w,-0.165206442,191
2011_2,2011_2_yc76vh92,0.12258259,145
2011_2,2011_2_qh5hd3dq,-1.534894992,340
2011_2,2011_2_smknw39i,0.281461539,116
2011_2,2011_2_yrgm0qou,0.368347289,105
2011_2,2011_2_89p1a2go,-0.109237235,185
2011_2,2011_2_3lpbdz4l,-1.034866415,323
2011_2,2011_2_zitdbfh6,1.792776245,13
2011_2,2011_2_domdyf63,0.544220315,87
2011_2,2011_2_h9dlf86m,2.16219813,9
2011_2,2011_2_v09lte9h,0.824701621,60
2011_2,2011_2_z137v6at,-0.225794742,204
2011_2,2011_2_hpgoulb4,1.440921182,18
2012_1,2012_1_6lgzdbvx,-0.089533993,186
2012_1,2012_1_gumq4psp,1.607948931,27
2012_1,2012_1_8ka6xb2c,0.630480743,81
2012_1,2012_1_aak6fjk3,-0.34693321,240
2012_1,2012_1_yak9rrfu,0.414018443,107
2012_1,2012_1_4k62qni9,-0.313399537,234
2012_1,2012_1_pnxqc1n1,-0.453278627,255
2012_1,2012_1_6rw1eoe6,-0.289059083,226
2012_1,2012_1_tepp72uh,-0.879197054,318
2012_1,2012_1_p46k6vjl,-0.129492015,197
2012_1,2012_1_jev17zdt,0.709454461,70
2012_1,2012_1_fmofm9fi,3.258954122,4
2012_1,2012_1_8p7dzvx1,-0.308198544,228
2012_1,2012_1_9a9f76wb,1.055458012,51
2012_1,2012_1_04vxpipq,-1.166682541,343
2012_1,2012_1_lg9q7vu5,0.333011952,120
2012_1,2012_1_aj9873d2,0.598761114,86
2012_1,2012_1_1kr6dt92,0.218445317,136
